Tweet id,Tweet permalink,Tweet text,time,impressions,engagements,engagement rate,retweets,replies,likes,user profile clicks,url clicks,hashtag clicks,detail expands,permalink clicks,app opens,app installs,follows,email tweet,dial phone,media views,media engagements,promoted impressions,promoted engagements,promoted engagement rate,promoted retweets,promoted replies,promoted likes,promoted user profile clicks,promoted url clicks,promoted hashtag clicks,promoted detail expands,promoted permalink clicks,promoted app opens,promoted app installs,promoted follows,promoted email tweet,promoted dial phone,promoted media views,promoted media engagements
7.44923E+17,https://twitter.com/TrumanProject/status/744922905562079232,"On #WorldRefugeeDay, we are reminded of our responsibility to the millions of forcibly displaced individuals across the world. #WithRefugees",2016-06-20 16:00 +0000,1541,15,0.009733939,4,0,7,1,0,0,3,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.44904E+17,https://twitter.com/TrumanProject/status/744904206537064449,This is it! #TruCon16 week is here! Public tickets still available â†’ https://t.co/RNWPlEUMhy,2016-06-20 14:46 +0000,836,11,0.013157895,2,0,1,0,6,2,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.43522E+17,https://twitter.com/TrumanProject/status/743522057963528192,Truman #DefCon Member @KelsLCampbell will be part of a #worldrefugeeday panel hosted by @humanrights1st.Be there â†’ https://t.co/95XhD9mckg,2016-06-16 19:14 +0000,1054,10,0.009487666,1,0,1,1,4,1,2,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.43153E+17,https://twitter.com/TrumanProject/status/743153134852202498,"""Murder knows no Faith"" -- from @KamaljeetSKalsi in @usnews.  https://t.co/Np2XzxJ6JW",2016-06-15 18:48 +0000,1101,12,0.010899183,3,1,3,0,5,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.42822E+17,https://twitter.com/TrumanProject/status/742821879220719617,Truman members â†’ #TruCon16 is next week! Thereâ€™s still time to register. https://t.co/DhwX0OKqcN https://t.co/eiQ6iIsk7Q,2016-06-14 20:51 +0000,1447,23,0.015894955,2,0,4,3,8,2,0,0,0,0,0,0,0,4,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.42454E+17,https://twitter.com/TrumanProject/status/742454045764243457,"#TruDiversity co-chair @TJmyked: Americans need each other more than ever. Now and always, we are stronger together. https://t.co/XAmeYKSJSi",2016-06-13 20:30 +0000,1339,9,0.006721434,3,0,0,3,0,1,2,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.42447E+17,https://twitter.com/TrumanProject/status/742446616225845249,".@M_Breen: While extremists will seek to divide us and exploit our fears, we stand with one another to defeat them. https://t.co/XAmeYKSJSi",2016-06-13 20:00 +0000,2751,40,0.014540167,9,0,2,13,9,0,7,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.42439E+17,https://twitter.com/TrumanProject/status/742438994164621312,Our statement on the attack in Orlando. https://t.co/XAmeYKSJSi,2016-06-13 19:30 +0000,2780,29,0.010431655,10,0,4,2,11,0,2,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.41284E+17,https://twitter.com/TrumanProject/status/741284004285034496,"JUST ANNOUNCED: @HillaryClinton Senior Policy Advisor, Jake Sullivan, will be joining us at #TruCon16, will you? https://t.co/DhwX0OKqcN",2016-06-10 15:00 +0000,1741,22,0.012636416,3,0,4,2,11,2,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.4099E+17,https://twitter.com/TrumanProject/status/740989519038550017,"Come join @M_Breen, @hhigginbottom &amp; more for a discussion on #FrontlineCivilians at @USIP on June 22. https://t.co/tGZc8tqejl",2016-06-09 19:30 +0000,4426,29,0.006552192,6,0,8,7,5,2,1,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.40974E+17,https://twitter.com/TrumanProject/status/740974409779810304,"#TBT to the @VP dropping by #TruCon15. Members, make sure youâ€™re in for #TruCon16 â†’ https://t.co/DhwX0OsOOd https://t.co/On81R4o7WU",2016-06-09 18:30 +0000,1356,10,0.007374631,2,0,2,0,4,0,1,0,0,0,0,0,0,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.40944E+17,https://twitter.com/TrumanProject/status/740944127039131649,"â€œCommanders need the authority to allocate resources so as to leverage military, diplomatic and development tools.â€ù https://t.co/tkdEIw2qjd",2016-06-09 16:30 +0000,1501,9,0.005996003,3,0,2,0,4,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.40929E+17,https://twitter.com/TrumanProject/status/740929017168035840,Have experience working in foreign policy/nat sec communications? Truman is seeking a Press Secretary.  https://t.co/GYmP2YupVy,2016-06-09 15:30 +0000,1716,16,0.009324009,5,0,2,0,8,0,1,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.40631E+17,https://twitter.com/TrumanProject/status/740630783119921153,Congratulations to Truman Member @Marc_Berman on advancing to the #CA24 general last night!,2016-06-08 19:45 +0000,1934,17,0.008790072,2,1,4,1,0,0,9,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.40618E+17,https://twitter.com/TrumanProject/status/740617575520980992,Congratulations! https://t.co/2FBqFaViRn,2016-06-08 18:52 +0000,1333,9,0.006751688,1,0,2,4,1,0,1,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.40614E+17,https://twitter.com/TrumanProject/status/740613698985807872,"Congrats, Chris! https://t.co/zbiERyU5XD",2016-06-08 18:37 +0000,1217,1,8.22E-04,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.4028E+17,https://twitter.com/TrumanProject/status/740279742016806914,"What is the â€œThe Classiest, Most Luxurious, Highest Quality Session Everâ€ù? Members, find out at #TruCon16. â†’ https://t.co/DhwX0OsOOd",2016-06-07 20:30 +0000,1259,7,0.005559968,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.40241E+17,https://twitter.com/TrumanProject/status/740241427548897282,"Happening at #TruCon16 â†’ Stories from the Frontlines: A Conversation w @nytimes @Kim_Barker. Members, register here: https://t.co/DhwX0OsOOd",2016-06-07 17:58 +0000,1172,4,0.003412969,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.40202E+17,https://twitter.com/TrumanProject/status/740202423340261379,â€œWe must strengthen our diplomats &amp; development experts who are critical to our natl security.â€ù #FrontlineCivilians https://t.co/tvKsAR2VCD,2016-06-07 15:23 +0000,1867,25,0.013390466,5,0,9,1,10,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.39895E+17,https://twitter.com/TrumanProject/status/739894720264966144,Truman Defense Council member @LizPerezLC reflects on #DDay with #WWII veterans. https://t.co/9WhlUgu5zQ,2016-06-06 19:00 +0000,983,9,0.009155646,0,0,0,1,4,0,4,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.39874E+17,https://twitter.com/TrumanProject/status/739874270990336000,Truman members â†’ #TruCon16 is almost here! Have you registered? https://t.co/DhwX0OsOOd https://t.co/6smwdPtO4g,2016-06-06 17:39 +0000,1709,43,0.025160913,1,0,3,1,24,4,5,0,0,0,0,0,0,5,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.39834E+17,https://twitter.com/TrumanProject/status/739834361831383040,"We must never forget the courage and sacrifice of those who fought against tyranny on this day, 72 years ago. #DDay https://t.co/2VE0kAeDAE",2016-06-06 15:00 +0000,7116,104,0.014614952,32,0,24,5,1,0,13,0,0,0,0,0,0,29,29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.38785E+17,https://twitter.com/TrumanProject/status/738784917136408576,Member applications for the Truman class of 2017 are now open! Learn more: https://t.co/aaivObhqIw https://t.co/zBFG02dLf1,2016-06-03 17:30 +0000,2893,86,0.029726927,11,0,7,6,34,0,8,0,0,0,0,1,0,19,19,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.38762E+17,https://twitter.com/TrumanProject/status/738762342326894592,"""Let's honor our promise to courageous military translators."" - @AndrewBorene in @usnews https://t.co/urohQsjWwE",2016-06-03 16:00 +0000,1410,15,0.010638298,5,0,4,1,4,0,1,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.38104E+17,https://twitter.com/TrumanProject/status/738104115511726081,".@M_Breen on the #refugee crisis in @humanrights1st video: ""Our values are the engine of our security."" https://t.co/qlXKjil6Cm",2016-06-01 20:25 +0000,1413,13,0.009200283,3,0,1,1,2,0,4,0,0,0,0,0,0,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.38098E+17,https://twitter.com/TrumanProject/status/738097872466382848,Truman Security Fellow @shadihamid is releasing his new book #IslamicExceptionalism. Be a part of the launch. https://t.co/RZVTPhUZlv,2016-06-01 20:00 +0000,4583,24,0.005236744,3,1,4,5,9,0,2,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.38083E+17,https://twitter.com/TrumanProject/status/738083017982255105,"Join us, and thousands more who have already signed their name to #LetSikhsServe. https://t.co/CkxjAYxNjj https://t.co/ykeZSd84Rx",2016-06-01 19:01 +0000,2096,37,0.017652672,5,0,9,3,7,0,6,0,0,0,0,0,0,7,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.38022E+17,https://twitter.com/TrumanProject/status/738022333978316801,"Is there ""An App to Save Syria's Lost Generation?"" From @latonero in @ForeignAffairs https://t.co/D3Mcr6aeHT",2016-06-01 15:00 +0000,1616,16,0.00990099,3,2,3,0,5,0,3,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.38007E+17,https://twitter.com/TrumanProject/status/738007267132334080,"This year, weâ€™re teaming up with @ElectThis to spread the word on nat sec issues.Stay informed. Get involved. â†’ https://t.co/WJC4tGCwXh",2016-06-01 14:00 +0000,1562,11,0.007042254,2,0,2,4,3,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.37705E+17,https://twitter.com/TrumanProject/status/737705335528398848,Powerful stuff: @n1leftbehind helped Naqeeb escape the Taliban. Then he joined @TheEllenShow to tell his story. https://t.co/AYnHPJwO23,2016-05-31 18:00 +0000,1580,13,0.008227848,3,0,3,1,2,0,2,0,0,0,0,0,0,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.3766E+17,https://twitter.com/TrumanProject/status/737659948855754752,How Islam is influencing the debate in China â€“ from Truman Fellow Matthew Erie in @Diplomat_APAC  https://t.co/9Z5tulhvIa,2016-05-31 15:00 +0000,931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.37282E+17,https://twitter.com/TrumanProject/status/737282481238351873,"This Memorial Day, we honor those who have paid the ultimate sacrifice in service of their country. Your memory lives on forever.",2016-05-30 14:00 +0000,4919,35,0.007115267,17,0,13,2,0,0,3,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.36249E+17,https://twitter.com/TrumanProject/status/736248886365323264,Here's a lunch read for you: Truman Partner @enfein in @usnews on the â€œmythâ€ù of nuclear weapons. https://t.co/CV2gveyMkp,2016-05-27 17:33 +0000,998,5,0.00501002,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.35836E+17,https://twitter.com/TrumanProject/status/735835928648908800,#FrontlineCivilians support us abroad â€“ and we should do everything we can to ensure their safety and success. https://t.co/SvaL886U98,2016-05-26 14:12 +0000,1719,8,0.004653869,3,0,1,1,0,1,2,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.35586E+17,https://twitter.com/TrumanProject/status/735585587667861504,"An uncomfortable, but important piece by @KamaljeetSKalsi. https://t.co/7IO8iQvYm9",2016-05-25 21:37 +0000,1830,5,0.00273224,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.34806E+17,https://twitter.com/TrumanProject/status/734806190803156992,"TOMORROW: Join us for the launch of â€œA Call for a New Approach to Fragile States."" https://t.co/8Oz1ouuti2 https://t.co/5V4OWH0EJU",2016-05-23 18:00 +0000,1351,9,0.006661732,0,0,4,0,1,0,1,0,0,0,0,0,0,3,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.34768E+17,https://twitter.com/TrumanProject/status/734768445137420288,New from Truman Partner @BrianBWagner in @HuffingtonPost: â€œYou Are What You Post Onlineâ€ù https://t.co/yMFPXePo1P,2016-05-23 15:30 +0000,1277,8,0.006264683,1,1,1,1,3,0,1,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.33696E+17,https://twitter.com/TrumanProject/status/733695835834351617,Congrats to Truman member &amp; #veteran advocate @KrisGoldsmith85 on your productive week on the Hill! https://t.co/MxJaWhAsvp,2016-05-20 16:28 +0000,1956,16,0.008179959,4,0,7,2,1,0,2,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.33354E+17,https://twitter.com/TrumanProject/status/733354074561609728,Be sure to check out @TaskandPurpose radio w/ @Lkatzenberg â€“ featured in @SamplerShow w/ @serial host Sarah Koenig! https://t.co/RfjdfwfrUH,2016-05-19 17:50 +0000,2518,35,0.013899921,4,0,4,5,3,0,19,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.33094E+17,https://twitter.com/TrumanProject/status/733094259029594112,A big thank you to the new @SECARMY Eric Fanning for dropping by tonight! Congratulations on the confirmation! https://t.co/I0Mgg2Pz2r,2016-05-19 00:37 +0000,4345,141,0.032451093,12,0,28,22,3,0,18,0,0,0,0,0,0,58,58,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.32942E+17,https://twitter.com/TrumanProject/status/732942350847250432,Thousands have signed on. Add your name and help #LetSikhsServe. https://t.co/CkxjAYgcrL https://t.co/W8Pri8xQpU,2016-05-18 14:34 +0000,1718,27,0.015715949,2,0,6,0,6,1,5,0,0,0,0,0,0,7,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.32607E+17,https://twitter.com/TrumanProject/status/732606513727016960,"Montana State Rep. @AndrewPersonMT in @billingsgazette: ""House defense budget sets dangerous precedent."" https://t.co/Pe4QRiHI73",2016-05-17 16:19 +0000,1298,6,0.004622496,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.31134E+17,https://twitter.com/TrumanProject/status/731134425023401986,".@M_Breen in @HuffingtonPost: Any politician who does not understand what makes America great, is not fit to lead. https://t.co/BqTyM4efyG",2016-05-13 14:50 +0000,1793,22,0.012269939,5,0,4,1,11,0,1,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.30451E+17,https://twitter.com/TrumanProject/status/730451272386674688,Appointing qualified leaders is critical to our national security: https://t.co/7SuIuqpdyh,2016-05-11 17:35 +0000,2133,21,0.009845288,5,0,2,1,11,0,2,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.30088E+17,https://twitter.com/TrumanProject/status/730087619703406592,We stand with the @sikh_coalition in their effort to #LetSikhsServe. Sign the petition. https://t.co/CkxjAYxNjj https://t.co/UttqF6j49Z,2016-05-10 17:30 +0000,10685,89,0.008329434,15,0,17,6,19,4,9,0,0,0,0,0,0,19,19,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.30036E+17,https://twitter.com/TrumanProject/status/730036180796854272,Truman Project fellow @shadihamid poses powerful questions in @TheAtlantic: https://t.co/T8nowkeHDd,2016-05-10 14:06 +0000,1568,13,0.008290816,0,0,4,2,6,0,1,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.29763E+17,https://twitter.com/TrumanProject/status/729763034051158017,".@KamaljeetSKalsi is a proud #Sikh, and a great soldier. Join us and #LetSikhsServe. https://t.co/CkxjAYxNjj https://t.co/k1juJ7DO5n",2016-05-09 20:00 +0000,12311,424,0.034440744,36,0,48,39,38,6,76,0,0,0,2,0,0,179,179,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.29718E+17,https://twitter.com/TrumanProject/status/729717803834445824,Letâ€™s ensure that no human capital is wasted. Sign the petition to #LetSikhsServe. https://t.co/CkxjAYxNjj https://t.co/M6S8DKJqrB,2016-05-09 17:00 +0000,3675,32,0.008707483,7,0,2,1,8,0,4,0,0,0,0,0,0,10,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.28384E+17,https://twitter.com/TrumanProject/status/728384305018208256,"Great showing from our Chicago chapter tonight! #TruChihttps://t.co/wWiofjTfE9",2016-05-06 00:42 +0000,2576,14,0.005434783,5,0,4,1,0,0,4,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.27868E+17,https://twitter.com/TrumanProject/status/727868142786105344,.@M_Breen in @IBTimes piece by @lydiatomkiw: Military leaders are speaking out against Trump â€“ and itâ€™s striking. https://t.co/YrhK3lqZ4K,2016-05-04 14:31 +0000,2318,18,0.007765315,3,0,1,0,13,0,1,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.27527E+17,https://twitter.com/TrumanProject/status/727526936793239553,https://t.co/BozOgQ4Unf #NoExceptions,2016-05-03 15:55 +0000,1727,10,0.005790388,1,0,0,1,8,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.27259E+17,https://twitter.com/TrumanProject/status/727258952241696772,.@SallyPainter1 writes in favor of NATO expansion --&gt; https://t.co/YwvyVtYyTi,2016-05-02 22:10 +0000,6974,37,0.00530542,4,0,2,6,6,0,19,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.27241E+17,https://twitter.com/TrumanProject/status/727241387553357824,â€œClimate change is happening. Weâ€™ve got to decide whether weâ€™re going to act.â€ù - @M_Breen in @AoConsequences https://t.co/e6XBimz65I,2016-05-02 21:00 +0000,2912,6,0.00206044,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.2721E+17,https://twitter.com/TrumanProject/status/727209833217273856,Congrats to DefCon's @emily_emiller on the great @chicagotribune coverage for her @Rumi_Spicebusiness! https://t.co/wEs4ZbldVr,2016-05-02 18:55 +0000,1802,9,0.004994451,1,0,2,1,0,0,5,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.27167E+17,https://twitter.com/TrumanProject/status/727167098338836482,"ICYMI, @RepSpeier took an important step to support mental health care for America's #frontlinecivilians: https://t.co/3MJZ8frQ0y Thank you!",2016-05-02 16:05 +0000,1950,7,0.003589744,1,0,2,3,0,0,1,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.27159E+17,https://twitter.com/TrumanProject/status/727159403535826945,"#Veterans music project @OperationEncore, co-founded by our Defense Council member @ErikBrine, is back!https://t.co/EMqTN2yM9a",2016-05-02 15:34 +0000,2693,15,0.005569996,5,0,8,2,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7.27136E+17,https://twitter.com/TrumanProject/status/727135649585872896,"""We know all too well from history that if the United States does not lead, NATO will falter."" @SallyPainter1 https://t.co/YwvyVtYyTi",2016-05-02 14:00 +0000,2198,9,0.004094631,3,0,0,2,2,0,2,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
